Mutant_Experiment_Sample_gene	Forebrain	Optic Tectum	Thalamus	Hypothalamus	Cerebellum	Hindbrain	Habenula	Posterior Tuberculum	Mutant_Experiment_Sample	Mutant_Experiment_Sample_gene_idx
POGZ	0.61618215	0.43695173	0.70018709	0.20586351	0.52520782	0.65379053354263295	0.67731333	0.85906821	POGZ_exp1_hom_4	exp1_hom_4
POGZ	0.67066598	0.72372907	1.04917169	0.40403497	0.80739367	0.86978036165237405	0.77978152	1.27463603	POGZ_exp1_hom_5	exp1_hom_5
POGZ	1.08122778	0.63805699	0.94785416	0.39254332	0.90545493	0.76144212484359697	0.55869174	1.08354592	POGZ_exp1_hom_6	exp1_hom_6
POGZ	0.90125412	0.53526074	0.84977996	0.34427485	0.71135175	0.74100458621978704	0.61459863	1.01392221	POGZ_exp1_hom_7	exp1_hom_7
POGZ	0.56204581	0.68438154	0.79617012	0.23427415	0.80104196	0.71749120950698797	0.58745617	0.85907108	POGZ_exp1_wt_1	exp1_wt_1
POGZ	0.92785424	0.49441779	0.81965178	0.40753707	0.64475411	0.85891717672348	0.63623708	1.01458859	POGZ_exp1_wt_2	exp1_wt_2
POGZ	0.60468256	0.63511407	0.69038355	0.23996218	1.07455051	0.86710500717162997	0.51023912	0.90730357	POGZ_exp1_wt_3	exp1_wt_3
POGZ	0.8539086	0.60507762	0.99997753	0.34704095	0.73317373	0.81073713302612305	0.68643093	1.09507227	POGZ_exp1_wt_4	exp1_wt_4
POGZ	0.56010348	0.46573561	0.77799416	0.33259222	0.66278946	0.77306813001632602	0.47094113	0.93992722	POGZ_exp1_wt_5	exp1_wt_5
POGZ	0.56049097	0.62758386	0.8063671	0.314015	0.69334471	0.73579984903335505	0.60980093	0.93851906	POGZ_exp1_wt_6	exp1_wt_6
POGZ	2.217592	1.38440502	1.87642324	0.87118202	1.20932889	1.1327265501022299	1.61071372	2.10096359	POGZ_exp2_het_1	exp2_het_1
POGZ	1.80190909	1.17896283	1.5075562	0.62307048	1.34337759	1.17575395107269	1.28921711	1.52435482	POGZ_exp2_het_2	exp2_het_2
POGZ	0.87553245	0.47041216	0.52518064	0.16620718	0.49157766	0.37774747610092102	0.65826797	0.65154111	POGZ_exp2_het_3	exp2_het_3
POGZ	1.25305188	0.51005012	0.50501341	0.17138144	0.46742189	0.23588329553604101	0.6136241	0.37125525	POGZ_exp2_het_4	exp2_het_4
POGZ	1.79866648	0.89882523	1.30879951	0.40638739	1.00350881	0.90096879005432096	1.38657391	1.11677992	POGZ_exp2_het_5	exp2_het_5
POGZ	1.5426383	1.05643249	1.36471283	0.69027865	1.15193582	1.3117874860763501	1.11600816	1.53947258	POGZ_exp2_het_6	exp2_het_6
POGZ	1.58823168	1.01396656	1.23882473	0.45782566	1.18984294	1.1128568649291899	1.24675977	1.03941858	POGZ_exp2_het_7	exp2_het_7
POGZ	1.95291734	1.13356197	1.6417197	0.80308259	1.26916659	1.41313529014587	1.56483161	1.96646678	POGZ_exp2_het_8	exp2_het_8
POGZ	2.09518719	1.48863804	2.1773138	0.61334252	1.40433788	1.1940226554870601	1.54390132	1.68519378	POGZ_exp2_hom_1	exp2_hom_1
POGZ	1.79661286	1.22581756	1.56602919	0.62647206	1.28064883	1.33629834651947	1.3975594	1.77722585	POGZ_exp2_hom_2	exp2_hom_2
POGZ	1.80511832	1.19394505	1.5513972	0.47967353	1.07657909	1.11358749866485	1.17687559	1.66757941	POGZ_exp2_hom_3	exp2_hom_3
POGZ	2.36730218	1.34061956	2.074224	0.89138967	1.25080299	1.2492593526840201	1.60806847	2.08240128	POGZ_exp2_hom_4	exp2_hom_4
POGZ	2.50301361	1.41928864	2.18410373	1.30094981	1.51574004	2.14500427246093	1.5535568	2.66310287	POGZ_exp2_hom_5	exp2_hom_5
POGZ	2.33502746	1.22208893	1.95478272	1.22646141	1.27491724	1.84606325626373	1.41084981	2.38241005	POGZ_exp2_hom_6	exp2_hom_6
POGZ	2.5852263	1.42046642	2.27456307	0.87736815	1.65490079	1.67341697216033	1.77479959	2.32057738	POGZ_exp2_hom_7	exp2_hom_7
POGZ	2.07828903	1.03616679	1.45465684	0.4903926	1.2246114	0.98950654268264704	1.46167839	1.23549688	POGZ_exp2_hom_8	exp2_hom_8
POGZ	1.6463002	1.0205543	1.28697002	0.54698718	1.15310693	1.0519973039627	1.04296875	1.52990162	POGZ_exp2_wt_1	exp2_wt_1
POGZ	1.51837754	0.92768246	1.1630826	0.65082341	0.96768475	1.30143737792968	0.96089906	1.36155224	POGZ_exp2_wt_2	exp2_wt_2
POGZ	0.68558198	0.45210382	0.62995017	0.13571228	0.41764802	0.439889997243881	0.53108358	0.54841495	POGZ_exp2_wt_3	exp2_wt_3
POGZ	1.75001299	1.04658806	1.31713295	0.41837141	1.04256535	0.81261014938354403	1.21211493	1.00389373	POGZ_exp2_wt_4	exp2_wt_4
POGZ	2.14180946	1.06001163	1.6992389	0.68838429	1.10552311	0.96952843666076605	1.37509179	1.76707935	POGZ_exp2_wt_5	exp2_wt_5
POGZ	1.50651836	1.0233041	1.43265033	0.58411705	0.83814156	1.2258052825927701	1.04373312	1.43057644	POGZ_exp2_wt_6	exp2_wt_6
POGZ	0.54558772	0.46953717	0.54736596	0.16327892	0.57291281	0.380999445915222	0.43438753	0.47826231	POGZ_exp3_het_1	exp3_het_1
POGZ	0.60850602	0.53238374	0.65833026	0.22069161	0.59815073	0.45009803771972601	0.57796931	0.57085592	POGZ_exp3_het_2	exp3_het_2
POGZ	0.78542852	0.58979905	0.98520786	0.45459387	0.63717592	0.71228688955306996	0.6448133	0.96687609	POGZ_exp3_het_3	exp3_het_3
POGZ	0.66398579	0.53939694	0.55573583	0.22376376	0.62758547	0.49323514103889399	0.48687142	0.52202994	POGZ_exp3_het_4	exp3_het_4
POGZ	0.51472682	0.77412158	0.8808046	0.68823969	0.85400391	0.85188090801239003	0.61244953	0.86109304	POGZ_exp3_het_5	exp3_het_5
POGZ	0.63500959	0.53789324	0.71199316	0.24461113	0.66054219	0.60436356067657404	0.52754349	0.65853828	POGZ_exp3_het_6	exp3_het_6
POGZ	0.64352506	0.43563798	0.49136817	0.14964069	0.63970113	0.50565505027770996	0.49116498	0.46153575	POGZ_exp3_het_7	exp3_het_7
POGZ	0.7954514	0.61852956	0.73019546	0.2510516	0.74518186	0.48399019241333002	0.71293837	0.70191985	POGZ_exp3_het_8	exp3_het_8
POGZ	0.66238034	0.44717842	0.56087434	0.20420144	0.49860734	0.50523114204406705	0.49428615	0.5129106	POGZ_exp3_het_9	exp3_het_9
POGZ	0.7650665	0.52124608	0.45072374	0.15306656	0.59256184	0.33523938059806802	0.51504242	0.40265965	POGZ_exp3_het_10	exp3_het_10
POGZ	0.44911829	0.42438591	0.75886071	0.30167216	0.50666708	0.54837071895599299	0.4386721	0.80613792	POGZ_exp3_het_11	exp3_het_11
POGZ	0.41679847	0.79282773	0.81292814	0.31173605	0.86771357	0.69282168149948098	0.46681482	0.72242671	POGZ_exp3_hom_1	exp3_hom_1
POGZ	0.87303042	0.49910894	0.79469389	0.30785462	0.5351935	0.65310269594192505	0.62256193	0.76168907	POGZ_exp3_hom_2	exp3_hom_2
POGZ	0.45611379	0.3936795	0.52448326	0.28032643	0.52196664	0.56127566099166804	0.38290539	0.50794995	POGZ_exp3_hom_3	exp3_hom_3
POGZ	0.40477115	0.62308753	0.78106946	0.2586534	0.68982857	0.65332567691802901	0.47327325	0.64365131	POGZ_exp3_hom_4	exp3_hom_4
POGZ	0.51130867	0.42443177	0.7260505	0.21668591	0.42591116	0.40134733915328902	0.43008465	0.63330948	POGZ_exp3_hom_5	exp3_hom_5
POGZ	0.6647892	0.60515153	0.7000345	0.13488096	0.63758194	0.33171880245208701	0.70157409	0.43580976	POGZ_exp3_hom_6	exp3_hom_6
POGZ	0.69645381	0.41099936	0.52813673	0.21969812	0.69065201	0.58402657508850098	0.5326581	0.5466668	POGZ_exp3_hom_7	exp3_hom_7
POGZ	0.58854878	0.49464974	0.57272762	0.20317827	0.54796034	0.48094791173934898	0.45998371	0.5074873	POGZ_exp3_hom_8	exp3_hom_8
POGZ	0.65617526	0.5435462	0.69404835	0.21409985	0.7231794	0.54386520385742099	0.66638571	0.6414519	POGZ_exp3_wt_1	exp3_wt_1
POGZ	0.71647274	0.54132342	0.84831184	0.46726376	0.73468751	0.68175208568572998	0.62002623	0.81205499	POGZ_exp3_wt_2	exp3_wt_2
POGZ	0.42543539	0.41895926	0.62715924	0.17778605	0.49149209	0.40217691659927302	0.43541545	0.54927564	POGZ_exp3_wt_3	exp3_wt_3
POGZ	0.56227767	0.4985435	0.59973341	0.172408	0.51891619	0.40014821290969799	0.49208137	0.47478977	POGZ_exp3_wt_4	exp3_wt_4
POGZ	0.65704077	0.55374604	0.72150415	0.22751826	0.6064899	0.446096241474151	0.56819153	0.6296854	POGZ_exp3_wt_5	exp3_wt_5
POGZ	0.43893602	0.43790174	0.62706226	0.26549584	0.64068037	0.51119488477706898	0.48176092	0.57495493	POGZ_exp3_wt_6	exp3_wt_6
POGZ	0.3727068	0.59783357	0.61797869	0.23907964	0.67605257	0.71294993162155096	0.40665069	0.5958246	POGZ_exp3_wt_7	exp3_wt_7
POGZ	0.70801157	0.63374549	0.91606075	0.4779579	1.05108941	0.94293397665023804	0.72184455	0.96484053	POGZ_exp3_wt_8	exp3_wt_8
POGZ	0.57231522	0.51189178	0.83438087	0.20394075	0.56034899	0.47986951470375	0.47839665	0.68087143	POGZ_exp3_wt_9	exp3_wt_9
SCN1A	0.75968564	0.43596444	0.83261347	0.19084109	0.75349855	0.73418760299682595	0.57922792	0.96882188	SCN1A_exp1_het_1	exp1_het_1
SCN1A	0.58818257	0.5858438	0.69793582	0.11714107	0.850595	0.90954118967056197	0.53093666	0.60417771	SCN1A_exp1_het_2	exp1_het_2
SCN1A	0.6134457	0.5720886	1.08161879	0.23251842	0.86071938	0.98364794254302901	0.43528253	1.21322358	SCN1A_exp1_het_3	exp1_het_3
SCN1A	0.93577278	0.51492441	0.87265444	0.25669536	0.69748312	0.81896346807479803	0.52477396	0.94911587	SCN1A_exp1_het_4	exp1_het_4
SCN1A	0.83653194	0.50043809	0.79099607	0.18572085	0.73398358	0.75735366344451904	0.70191872	0.91355538	SCN1A_exp1_het_5	exp1_het_5
SCN1A	0.91998464	0.71502292	1.14590621	0.28466511	0.89362973	1.0118495225906301	0.53768593	1.18733406	SCN1A_exp1_het_6	exp1_het_6
SCN1A	0.09599807	0.78118628	1.15254378	0.14112468	0.97567362	1.1600761413574201	0.23973504	1.07044101	SCN1A_exp1_hom_1	exp1_hom_1
SCN1A	0.05616982	0.36709461	0.33158359	0.05015861	0.47903994	0.54116088151931696	0.11817397	0.2980983	SCN1A_exp1_hom_2	exp1_hom_2
SCN1A	0.06915393	0.4968178	0.6139136	0.08026329	0.59884632	0.690965116024017	0.16872075	0.82602507	SCN1A_exp1_hom_3	exp1_hom_3
SCN1A	0.11579021	0.53330666	0.83680975	0.13489117	0.64973092	0.78408712148666304	0.23470452	0.98459208	SCN1A_exp1_hom_4	exp1_hom_4
SCN1A	0.05720199	0.39253283	0.34040508	0.05156406	0.53375047	0.57311964035034102	0.11608414	0.30592093	SCN1A_exp1_hom_5	exp1_hom_5
SCN1A	0.08273011	0.54137892	0.70680159	0.08659182	1.01648188	1.0448844432830799	0.2050077	0.83135837	SCN1A_exp1_hom_6	exp1_hom_6
SCN1A	0.06150389	0.35610205	0.44088903	0.03927896	0.52705288	0.51183879375457697	0.20026323	0.45691153	SCN1A_exp1_hom_7	exp1_hom_7
SCN1A	0.07425378	0.54235834	0.58675867	0.06163054	0.92120337	0.87731713056564298	0.22916745	0.51772583	SCN1A_exp1_hom_8	exp1_hom_8
SCN1A	0.09853005	0.52829689	0.78671014	0.09235164	0.66603589	0.73424696922302202	0.2146863	0.78976774	SCN1A_exp1_hom_9	exp1_hom_9
SCN1A	0.09005146	0.54639494	0.71202445	0.08583714	0.72946173	0.66307073831558205	0.20553456	0.82120758	SCN1A_exp1_hom_10	exp1_hom_10
SCN1A	0.86481619	0.75952464	1.39905787	0.25092426	0.85427773	0.91427189111709595	0.73435926	1.33383596	SCN1A_exp1_wt_1	exp1_wt_1
SCN1A	1.02132773	0.66827512	1.29009235	0.36316031	0.85318089	0.98232114315032903	0.73103732	1.43155456	SCN1A_exp1_wt_2	exp1_wt_2
SCN1A	0.86197877	0.66883093	1.22690928	0.30139333	0.863015	0.97135990858078003	0.64910907	1.2562747	SCN1A_exp1_wt_3	exp1_wt_3
SCN1A	0.92180377	0.73063201	1.08580148	0.2784628	0.85515141	0.73108357191085804	0.63328463	1.26454651	SCN1A_exp1_wt_4	exp1_wt_4
SCN1A	0.78196663	0.63153577	0.97061282	0.19015156	0.73680115	0.61350637674331598	0.70780098	0.86958301	SCN1A_exp1_wt_5	exp1_wt_5
SCN1A	0.68633676	0.58055753	0.91097504	0.16489796	0.77382308	0.69898861646652199	0.49984398	0.98333591	SCN1A_exp1_wt_6	exp1_wt_6
SCN1A	0.65656286	0.49471354	0.7987017	0.1707119	0.70483446	0.81217384338378895	0.51379746	0.93887001	SCN1A_exp1_wt_7	exp1_wt_7
SCN1A	0.9506585	0.78900653	1.2920469	0.26480857	0.94465822	1.01295638084411	0.660357	1.19248998	SCN1A_exp1_wt_8	exp1_wt_8
SCN1A	1.09405851	0.77788967	1.32960558	0.33840516	0.92327273	1.0158376693725499	0.75649512	1.39412069	SCN1A_exp1_wt_9	exp1_wt_9
SCN1A	0.99164641	0.70497966	1.34537566	0.32424301	0.86092573	0.99788135290145796	0.79344815	1.50103772	SCN1A_exp1_wt_10	exp1_wt_10
SCN1A	0.90621978	0.51415038	0.66984642	0.13989882	0.64734495	0.52576369047164895	0.51951158	0.58173054	SCN1A_exp2_het_1	exp2_het_1
SCN1A	0.73964548	0.44431028	0.85188359	0.32336807	0.60949653	0.73274260759353604	0.47441894	1.22430003	SCN1A_exp2_het_2	exp2_het_2
SCN1A	0.77096373	0.53689289	0.75384772	0.21228169	0.77534044	0.82390123605728105	0.51400131	0.75200891	SCN1A_exp2_het_3	exp2_het_3
SCN1A	0.84537876	0.47254571	0.55004525	0.141964	0.58307517	0.45425766706466603	0.48554656	0.57205933	SCN1A_exp2_het_4	exp2_het_4
SCN1A	0.72771418	0.41458237	0.47168791	0.13291994	0.55370164	0.52711105346679599	0.41083679	0.51342356	SCN1A_exp2_het_5	exp2_het_5
SCN1A	0.70011127	0.46768102	0.70964402	0.18041001	0.67111826	0.70631301403045599	0.43086025	0.72444993	SCN1A_exp2_het_6	exp2_het_6
SCN1A	0.5809623	0.35925078	0.52612692	0.144774	0.55235833	0.54442983865737904	0.39836091	0.57311481	SCN1A_exp2_het_7	exp2_het_7
SCN1A	0.72962314	0.39943081	0.54107994	0.16285366	0.50696647	0.34828174114227201	0.38876534	0.52962512	SCN1A_exp2_het_8	exp2_het_8
SCN1A	0.61293739	0.53302962	0.48172733	0.09820315	0.53648508	0.42845693230628901	0.42569891	0.45354137	SCN1A_exp2_het_9	exp2_het_9
SCN1A	0.66361022	0.4980281	0.58936518	0.16889893	0.62231487	0.61485189199447599	0.44145694	0.63038874	SCN1A_exp2_het_10	exp2_het_10
SCN1A	0.79146343	0.48896551	0.6982739	0.2028888	0.59898829	0.72952783107757502	0.44668835	0.82792038	SCN1A_exp2_het_11	exp2_het_11
SCN1A	0.76723832	0.48773444	0.59561116	0.13739945	0.70504493	0.651908218860626	0.46560794	0.53160876	SCN1A_exp2_het_12	exp2_het_12
SCN1A	0.81570458	0.81349933	0.54294229	0.13129756	0.8169775	0.52061027288436801	0.50376475	0.48561692	SCN1A_exp2_het_13	exp2_het_13
SCN1A	0.04632273	0.27244613	0.26356238	0.03018158	0.2884258	0.283472329378128	0.13184763	0.30213952	SCN1A_exp2_hom_1	exp2_hom_1
SCN1A	0.07620843	0.31894931	0.39224875	0.05960542	0.38051066	0.38947260379791199	0.14209141	0.4295578	SCN1A_exp2_hom_2	exp2_hom_2
SCN1A	0.09156676	0.4137812	0.48327777	0.07063484	0.4830662	0.55224460363387995	0.16535243	0.47167432	SCN1A_exp2_hom_3	exp2_hom_3
SCN1A	0.08194178	0.33469757	0.5060727	0.09668923	0.29664218	0.33235785365104598	0.13088764	0.50011283	SCN1A_exp2_hom_4	exp2_hom_4
SCN1A	0.05669212	0.29419243	0.30052662	0.02717472	0.31705993	0.33026555180549599	0.11205495	0.27921778	SCN1A_exp2_hom_5	exp2_hom_5
SCN1A	0.04392747	0.29128176	0.24059716	0.01488307	0.37392759	0.15277910232543901	0.1680332	0.14046539	SCN1A_exp2_hom_6	exp2_hom_6
SCN1A	0.04562399	0.25752014	0.21361382	0.01859424	0.32708791	0.18112915754318201	0.1099396	0.1352901	SCN1A_exp2_hom_7	exp2_hom_7
SCN1A	0.06046955	0.25371036	0.29384249	0.03834276	0.29296502	0.30494335293769798	0.11915075	0.31500864	SCN1A_exp2_hom_8	exp2_hom_8
SCN1A	0.07745956	0.40457785	0.40427208	0.06520738	0.40575594	0.47168332338333102	0.15472817	0.37450033	SCN1A_exp2_hom_9	exp2_hom_9
SCN1A	0.05501851	0.30997053	0.27337191	0.03116376	0.45244446	0.43174132704734802	0.11910313	0.24425189	SCN1A_exp2_hom_10	exp2_hom_10
SCN1A	0.0452066	0.32325819	0.24403623	0.02714104	0.37702471	0.36475703120231601	0.12910745	0.25482276	SCN1A_exp2_hom_11	exp2_hom_11
SCN1A	0.0535924	0.28222671	0.35025457	0.05033537	0.28399226	0.31731903553009	0.12035155	0.40837315	SCN1A_exp2_hom_12	exp2_hom_12
SCN1A	0.0422212	0.2655572	0.23874162	0.02746351	0.30850077	0.239534690976142	0.08864453	0.18744169	SCN1A_exp2_hom_13	exp2_hom_13
SCN1A	0.85599691	0.58087897	0.7761972	0.34135592	0.66030657	0.59822130203247004	0.59224457	0.87927371	SCN1A_exp2_wt_1	exp2_wt_1
SCN1A	0.78211212	0.5034315	0.61992341	0.19827496	0.62581235	0.61885178089141801	0.48024994	0.72423434	SCN1A_exp2_wt_2	exp2_wt_2
SCN1A	0.78129709	0.51317239	0.62135327	0.26531556	0.54528165	0.62325137853622403	0.55153102	0.75997674	SCN1A_exp2_wt_3	exp2_wt_3
SCN1A	1.02089417	0.59046799	0.82827532	0.24479833	0.71056402	0.47646090388298001	0.64378417	0.8352558	SCN1A_exp2_wt_4	exp2_wt_4
SCN1A	0.79505789	0.72402561	0.66383934	0.20696265	1.14953971	0.55845421552658003	0.62986666	0.72585011	SCN1A_exp2_wt_5	exp2_wt_5
SCN1A	0.54245895	0.35274723	0.48752397	0.17100547	0.39755687	0.41957256197929299	0.39355391	0.59619856	SCN1A_exp2_wt_6	exp2_wt_6
SCN1A	0.77818513	0.47846425	0.73105812	0.22141811	0.45987365	0.37395232915878202	0.47236133	0.86471742	SCN1A_exp2_wt_7	exp2_wt_7
SCN1A	0.60896987	0.42261359	0.80455601	0.33163378	0.44897109	0.59104961156845004	0.3957054	1.04596019	SCN1A_exp2_wt_8	exp2_wt_8
SCN1A	0.69074786	0.47643909	0.55309206	0.16837861	0.58979869	0.61239373683929399	0.46484083	0.64160329	SCN1A_exp2_wt_9	exp2_wt_9
SCN1A	0.6448065	0.49923196	0.54392606	0.19614092	0.56488031	0.616602063179016	0.4894349	0.61288565	SCN1A_exp2_wt_10	exp2_wt_10
SCN1A	0.75821131	0.54220134	0.6909076	0.16202991	0.55552632	0.586545169353485	0.49751821	0.70430619	SCN1A_exp2_wt_11	exp2_wt_11
TBR1	0.6061855	0.52151918	1.08450186	0.25067824	0.47844079	0.81674736738204901	0.30803707	1.21142137	TBR1_exp1_het_1	exp1_het_1
TBR1	0.68971938	0.7350269	1.94381523	0.65278012	1.04436362	1.6556802988052299	0.39105999	2.64268613	TBR1_exp1_het_2	exp1_het_2
TBR1	0.62831193	0.61865902	1.66936111	0.50729477	0.6360451	1.4417705535888601	0.38177669	2.55033684	TBR1_exp1_het_3	exp1_het_3
TBR1	0.79425478	0.75562274	1.93713832	0.5059427	0.59488839	1.3696361780166599	0.36973229	2.48050237	TBR1_exp1_het_4	exp1_het_4
TBR1	0.59785938	0.58284748	1.30202854	0.23992242	0.63037395	1.0073039531707699	0.36214906	1.44562995	TBR1_exp1_het_5	exp1_het_5
TBR1	0.687814	0.90658516	1.21178317	0.31274584	0.67475486	1.05381619930267	0.92999911	1.37941921	TBR1_exp1_het_6	exp1_het_6
TBR1	0.49980685	0.60141891	1.24530768	0.27554435	0.55367035	1.0251888036727901	0.333	1.63199806	TBR1_exp1_het_7	exp1_het_7
TBR1	0.55677927	0.48702374	1.68126881	0.46312267	0.5107826	1.28952240943908	0.40277258	2.28359628	TBR1_exp1_het_8	exp1_het_8
TBR1	0.62685895	0.52013475	1.3703469	0.21878801	0.48169437	0.75023525953292802	0.38730153	1.25120282	TBR1_exp1_het_9	exp1_het_9
TBR1	0.48586026	0.482905	1.34277141	0.29748949	0.48403591	0.95311135053634599	0.34774733	1.72677267	TBR1_exp1_het_10	exp1_het_10
TBR1	0.54954171	0.46003243	1.48220789	0.39095527	0.53459209	1.1078907251357999	0.37106401	2.10579228	TBR1_exp1_het_11	exp1_het_11
TBR1	0.42478856	0.41970226	0.99413157	0.28580552	0.6559158	1.0086725950241	0.36543006	1.29080713	TBR1_exp1_hom_1	exp1_hom_1
TBR1	0.79145783	0.65692091	1.35548031	0.33160952	0.51456833	0.88411462306976296	0.32147035	1.94503546	TBR1_exp1_hom_2	exp1_hom_2
TBR1	0.60425878	0.43894321	1.08003604	0.25014362	0.59107822	0.98865985870361295	0.23647024	1.37789941	TBR1_exp1_hom_3	exp1_hom_3
TBR1	0.39162329	0.37716627	0.62012553	0.19220294	0.61564761	1.2237069606780999	0.26077798	0.89653569	TBR1_exp1_hom_4	exp1_hom_4
TBR1	0.74614978	0.61221188	1.94088113	0.81677538	0.89002657	1.4724311828613199	0.46354502	2.17183232	TBR1_exp1_hom_5	exp1_hom_5
TBR1	0.30326086	0.62052101	1.03108501	0.18500522	0.42708328	0.741563320159912	0.4357208	1.33350587	TBR1_exp1_hom_6	exp1_hom_6
TBR1	0.54039752	0.46408105	1.40066671	0.48921174	0.74077177	1.5384646654128999	0.36475953	1.91114628	TBR1_exp1_hom_7	exp1_hom_7
TBR1	0.60913265	0.56257248	1.71368933	0.4302249	0.5865373	1.3090070486068699	0.33398753	1.9796617	TBR1_exp1_hom_8	exp1_hom_8
TBR1	0.24525274	0.5850175	0.66425854	0.07031634	0.59467274	0.56615781784057595	0.25327811	0.71137589	TBR1_exp1_hom_9	exp1_hom_9
TBR1	0.55728066	0.49081492	1.3035121	0.35548231	0.61478108	1.25361144542694	0.31199363	1.70404863	TBR1_exp1_hom_10	exp1_hom_10
TBR1	0.71996254	0.66570574	1.74239063	0.40259302	0.65296519	1.36395919322967	0.48730949	2.1273365	TBR1_exp1_wt_1	exp1_wt_1
TBR1	0.63788748	0.49141175	1.40349913	0.3366161	0.54251701	1.01900398731231	0.37370992	1.95007801	TBR1_exp1_wt_2	exp1_wt_2
TBR1	0.33656126	0.69579512	1.11202681	0.26110393	0.69644529	0.94235885143279996	0.48036307	1.59112442	TBR1_exp1_wt_3	exp1_wt_3
TBR1	0.42870033	0.32897115	0.67075109	0.18694921	0.33605483	0.434430330991745	0.2315688	0.95680553	TBR1_exp1_wt_4	exp1_wt_4
TBR1	0.28069177	0.61399823	1.026263	0.13345626	0.46406043	0.70077002048492398	0.35721415	1.19461656	TBR1_exp1_wt_5	exp1_wt_5
TBR1	0.66057223	0.69283801	1.45413125	0.31582707	0.68023688	0.92521452903747503	0.45443895	1.40358603	TBR1_exp1_wt_6	exp1_wt_6
TBR1	0.53819823	0.49310747	1.54895139	0.46231321	0.64340317	1.28082942962646	0.32084697	1.97010422	TBR1_exp1_wt_7	exp1_wt_7
TBR1	0.57220405	0.49892682	1.56813025	0.38672125	0.49655491	1.11774122714996	0.33967018	2.21072197	TBR1_exp1_wt_8	exp1_wt_8
TBR1	0.6877299	0.69919056	2.16270518	0.33936402	0.71221942	1.4368379116058301	0.38628858	1.98389602	TBR1_exp1_wt_9	exp1_wt_9
TBR1	0.67791986	0.47084409	1.33778811	0.34891048	0.681041	1.15442013740539	0.40006664	1.66140807	TBR1_exp1_wt_10	exp1_wt_10
TBR1	0.73178315	0.74568874	2.03171849	0.39799297	0.87152994	1.4920961856842001	0.4617821	2.1852684	TBR1_exp1_wt_11	exp1_wt_11
TBR1	0.58302259	0.56219947	1.36661553	0.33482495	0.611552	1.28651618957519	0.35346708	1.93479991	TBR1_exp1_wt_12	exp1_wt_12
TBR1	0.7349261	0.8091349	1.50263298	0.3509233	0.84695846	1.19775974750518	0.46313372	1.6149379	TBR1_exp1_wt_13	exp1_wt_13
TBR1	0.43368506	0.43304172	0.58980119	0.17238821	0.51922721	0.52097904682159402	0.33348382	0.59311408	TBR1_exp2_het_1	exp2_het_1
TBR1	0.64447665	0.41035339	0.46422401	0.23186073	0.49365568	0.56777554750442505	0.42560965	0.51527816	TBR1_exp2_het_2	exp2_het_2
TBR1	0.55214959	0.33508044	0.52291697	0.22672546	0.51463467	0.56221407651901201	0.47789624	0.64942342	TBR1_exp2_het_3	exp2_het_3
TBR1	0.50284976	0.31407997	0.44378322	0.16735274	0.46884027	0.41704589128494202	0.45482981	0.42354673	TBR1_exp2_het_4	exp2_het_4
TBR1	0.48010141	0.36174038	0.58148438	0.26300371	0.41545418	0.54933416843414296	0.28869364	0.80495942	TBR1_exp2_hom_1	exp2_hom_1
TBR1	0.73222244	0.46538401	0.77299154	0.37177956	0.6126796	0.90780806541442804	0.46197587	0.93196905	TBR1_exp2_hom_2	exp2_hom_2
TBR1	1.01828444	0.42197892	0.77211481	0.38346621	0.68761134	0.59749066829681396	0.4186596	0.92600602	TBR1_exp2_hom_3	exp2_hom_3
TBR1	0.45768636	0.34539184	0.43043244	0.32272962	0.50115776	0.69782280921936002	0.2905854	0.78864866	TBR1_exp2_hom_4	exp2_hom_4
TBR1	0.50389344	0.45138276	0.5210709	0.20228568	0.55614179	0.57446491718292203	0.37628442	0.58348119	TBR1_exp2_hom_5	exp2_hom_5
TBR1	0.84126389	0.39128399	0.54922116	0.2022998	0.57918	0.47434371709823597	0.4715012	0.6200828	TBR1_exp2_hom_6	exp2_hom_6
TBR1	0.89228481	0.33028775	0.46981093	0.22472356	0.47753325	0.50188344717025701	0.4007735	0.54958057	TBR1_exp2_hom_7	exp2_hom_7
TBR1	0.60095114	0.49309948	0.76363677	0.26520053	0.61514241	0.66206574440002397	0.47634035	0.7517429	TBR1_exp2_wt_1	exp2_wt_1
TBR1	0.67995793	0.54057848	0.70898032	0.35844323	0.6563406	0.72330331802368097	0.56262404	0.80316937	TBR1_exp2_wt_2	exp2_wt_2
TBR1	0.64715785	0.30431303	0.49106735	0.25076574	0.43993819	0.51510292291641202	0.5217824	0.60671902	TBR1_exp2_wt_3	exp2_wt_3
TBR1	0.63957053	0.28302729	0.55013621	0.20981394	0.44042748	0.50312340259552002	0.48191985	0.59214884	TBR1_exp2_wt_4	exp2_wt_4
TBR1	0.62163156	0.24809919	0.27738994	0.13626245	0.43676966	0.49184715747833202	0.52003205	0.26075101	TBR1_exp2_wt_5	exp2_wt_5
TBR1	0.57987839	0.41524905	0.63545585	0.18987109	0.60517281	0.569513499736785	0.45700756	0.70126855	TBR1_exp2_wt_6	exp2_wt_6
TBR1	0.83232868	0.34644887	0.60931569	0.29777661	0.57635093	0.55580490827560403	0.65128434	0.75591874	TBR1_exp2_wt_7	exp2_wt_7
