perturbation_gene	Gene	PValue	padj	logFC	logCPM	LR	cell type	perturbation	perturbation_gene_idx	Gene_raw	_Gene_resolution
Tbr1	Kcnq5	3.19E-07	9.58E-05	0.697530484	8.325168762	26.13030539	CR	Tbr1_1	1	Kcnq5	passed_through
Tbr1	Gulp1	0.000572492	0.034378115	3.542648079	4.503527804	11.86336036	CR	Tbr1_1	1	Gulp1	passed_through
Tbr1	Ankrd44	2.46E-05	0.003517262	1.588104376	6.834141662	17.79666574	CR	Tbr1_1	1	Ankrd44	passed_through
Tbr1	Lancl1	0.00012744	0.0121232	-0.646196997	7.780680819	14.6792738	CR	Tbr1_1	1	Lancl1	passed_through
Tbr1	Pecr	0.000487361	0.031010351	-5.632812632	4.81214415	12.16341414	CR	Tbr1_1	1	Pecr	passed_through
Tbr1	Dock10	1.20E-09	8.20E-07	2.135845751	7.228826185	36.97702303	CR	Tbr1_1	1	Dock10	passed_through
Tbr1	Pid1	0.000100606	0.01017498	1.452647163	6.904906612	15.12529746	CR	Tbr1_1	1	Pid1	passed_through
Tbr1	Dner	1.00E-06	0.000275523	0.863909198	7.762653869	23.92106829	CR	Tbr1_1	1	Dner	passed_through
Tbr1	Nppc	7.73E-05	0.008534789	0.601080019	8.108202471	15.6236456	CR	Tbr1_1	1	Nppc	passed_through
Tbr1	Ecel1	0.000786263	0.042321165	1.045341354	7.228021177	11.27338419	CR	Tbr1_1	1	Ecel1	passed_through
Tbr1	Efhd1	0.000679965	0.039120404	-6.391668937	4.782958539	11.54322629	CR	Tbr1_1	1	Efhd1	passed_through
Tbr1	Dpp10	3.14E-08	1.37E-05	1.532881734	7.550700901	30.61976901	CR	Tbr1_1	1	Dpp10	passed_through
Tbr1	Nfasc	0.000475487	0.030456552	-0.566672503	7.906072842	12.20942298	CR	Tbr1_1	1	Nfasc	passed_through
Tbr1	Phlda3	5.74E-05	0.006644929	-1.057933432	7.559880215	16.18645479	CR	Tbr1_1	1	Phlda3	passed_through
Tbr1	Ro60	0.000457838	0.030020425	0.86567241	7.368692864	12.28000007	CR	Tbr1_1	1	Ro60	passed_through
Tbr1	Rasal2	0.000770701	0.042260802	1.085979924	7.149417482	11.31049735	CR	Tbr1_1	1	Rasal2	passed_through
Tbr1	Atp1b1	3.91E-10	3.42E-07	0.932327203	8.171213762	39.15675051	CR	Tbr1_1	1	Atp1b1	passed_through
Tbr1	Pea15a	4.55E-05	0.005608227	-0.664090723	8.088203366	16.62574059	CR	Tbr1_1	1	Pea15a	passed_through
Tbr1	Cenpf	3.31E-05	0.004475479	-3.47405265	6.017439	17.23253718	CR	Tbr1_1	1	Cenpf	passed_through
Tbr1	Plxdc2	2.45E-06	0.000561492	-1.670570564	6.935854428	22.20176211	CR	Tbr1_1	1	Plxdc2	passed_through
Tbr1	Tbr1	9.97E-05	0.01017498	-0.668558402	7.766654778	15.14210808	CR	Tbr1_1	1	Tbr1	passed_through
Tbr1	C1qtnf4	0.000182149	0.015625768	0.46008842	8.225084295	14.00681919	CR	Tbr1_1	1	C1qtnf4	passed_through
Tbr1	Lmo2	7.41E-13	1.02E-09	2.262653523	7.337791099	51.43255157	CR	Tbr1_1	1	Lmo2	passed_through
Tbr1	D430041D05Rik	0.00026105	0.020227139	0.878989851	7.764716275	13.33103299	CR	Tbr1_1	1	D430041D05Rik	passed_through
Tbr1	Oip5os1	9.09E-05	0.009534678	1.144200302	7.356295535	15.31606182	CR	Tbr1_1	1	Oip5os1	passed_through
Tbr1	Plcb4	6.83E-06	0.00128604	1.200541683	7.271618041	20.24127687	CR	Tbr1_1	1	Plcb4	passed_through
Tbr1	Btbd3	0.000136297	0.012838665	1.001860379	7.414411416	14.55264423	CR	Tbr1_1	1	Btbd3	passed_through
Tbr1	Gdf5	4.02E-08	1.54E-05	-1.253624711	7.569368412	30.14146827	CR	Tbr1_1	1	Gdf5	passed_through
Tbr1	Mafb	3.06E-06	0.000668005	3.313559839	6.191163445	21.7791014	CR	Tbr1_1	1	Mafb	passed_through
Tbr1	Tnik	0.00046243	0.030020425	0.505247381	8.003755295	12.26137954	CR	Tbr1_1	1	Tnik	passed_through
Tbr1	Kcnmb2	0.000246195	0.01938884	2.947105553	5.984765165	13.44092133	CR	Tbr1_1	1	Kcnmb2	passed_through
Tbr1	Sertm1	0.000515723	0.03196816	5.95144757	4.884363659	12.05793883	CR	Tbr1_1	1	Sertm1	passed_through
Tbr1	Kcnab1	0.000470224	0.030321534	5.731805757	5.032688289	12.2301919	CR	Tbr1_1	1	Kcnab1	passed_through
Tbr1	Ntng1	0.00034911	0.02506086	6.128208846	4.994710216	12.78660331	CR	Tbr1_1	1	Ntng1	passed_through
Tbr1	Ndst3	0.000192611	0.016294054	-1.341140472	6.795808718	13.90183263	CR	Tbr1_1	1	Ndst3	passed_through
Tbr1	Npnt	3.96E-09	2.54E-06	-5.606086544	5.971739944	34.64439268	CR	Tbr1_1	1	Npnt	passed_through
Tbr1	Col24a1	0.000678766	0.039120404	4.648105571	5.08593967	11.54650975	CR	Tbr1_1	1	Col24a1	passed_through
Tbr1	Negr1	4.19E-06	0.000839665	0.814709295	7.725630885	21.17369475	CR	Tbr1_1	1	Negr1	passed_through
Tbr1	Trp53inp1	0.00086902	0.04574038	-1.542734979	6.420211885	11.08770422	CR	Tbr1_1	1	Trp53inp1	passed_through
Tbr1	Nkain3	1.09E-05	0.001867934	1.270465824	7.194144571	19.34907274	CR	Tbr1_1	1	Nkain3	passed_through
Tbr1	Frrs1l	8.98E-05	0.009534678	1.345141227	6.884020123	15.33938408	CR	Tbr1_1	1	Frrs1l	passed_through
Tbr1	Brinp1	1.58E-10	1.69E-07	1.451224727	7.528389145	40.92816323	CR	Tbr1_1	1	Brinp1	passed_through
Tbr1	Slc24a2	2.49E-05	0.003517262	-1.290785128	7.64052564	17.77268177	CR	Tbr1_1	1	Slc24a2	passed_through
Tbr1	Hpca	2.14E-05	0.003168446	0.84143386	7.630645512	18.057332	CR	Tbr1_1	1	Hpca	passed_through
Tbr1	Fabp3	1.85E-06	0.000454766	6.426370022	5.470276992	22.74268808	CR	Tbr1_1	1	Fabp3	passed_through
Tbr1	Snhg12	0.000125585	0.012066202	-0.926804033	7.439087805	14.7069149	CR	Tbr1_1	1	Snhg12	passed_through
Tbr1	Wnt4	2.30E-07	7.13E-05	-2.789007185	6.412332091	26.76354018	CR	Tbr1_1	1	Wnt4	passed_through
Tbr1	Igsf21	7.08E-05	0.007910951	-2.267235415	6.15973833	15.78908241	CR	Tbr1_1	1	Igsf21	passed_through
Tbr1	Ajap1	8.95E-10	6.61E-07	-2.067870852	6.988439017	37.54207359	CR	Tbr1_1	1	Ajap1	passed_through
Tbr1	Trp73	6.63E-10	5.31E-07	-1.180010595	7.724526185	38.12616067	CR	Tbr1_1	1	Trp73	passed_through
Tbr1	Lhfpl3	2.51E-08	1.18E-05	4.112797859	6.451713057	31.05320282	CR	Tbr1_1	1	Lhfpl3	passed_through
Tbr1	Dpp6	0.000224944	0.018161866	2.218856214	6.553384997	13.61033275	CR	Tbr1_1	1	Dpp6	passed_through
Tbr1	Lgi2	0.000724937	0.040261262	1.84195773	6.812305789	11.42419732	CR	Tbr1_1	1	Lgi2	passed_through
Tbr1	Sparcl1	0.000167832	0.014682193	1.632841128	6.634374594	14.1607911	CR	Tbr1_1	1	Sparcl1	passed_through
Tbr1	Cplx1	1.41E-05	0.002217099	0.873079578	7.690522677	18.8587913	CR	Tbr1_1	1	Cplx1	passed_through
Tbr1	Cmklr1	0.000213718	0.01770178	6.350292717	4.870556944	13.70645718	CR	Tbr1_1	1	Cmklr1	passed_through
Tbr1	Gm49027	4.19E-15	1.34E-11	-1.810149231	7.691048025	61.61029275	CR	Tbr1_1	1	Gm49027	passed_through
Tbr1	Tmem132d	0.000447825	0.030005991	4.477686481	4.942750916	12.32127517	CR	Tbr1_1	1	Tmem132d	passed_through
Tbr1	Rimbp2	9.13E-05	0.009534678	3.177500408	5.979531904	15.30864144	CR	Tbr1_1	1	Rimbp2	passed_through
Tbr1	Zfp113	0.000907566	0.046397523	-5.505093732	4.679713897	11.00724084	CR	Tbr1_1	1	Zfp113	passed_through
Tbr1	Mblac1	0.000215828	0.017723721	4.210877836	4.831130013	13.68801053	CR	Tbr1_1	1	Mblac1	passed_through
Tbr1	Nptx2	2.58E-08	1.18E-05	3.933569439	6.286412962	30.99738413	CR	Tbr1_1	1	Nptx2	passed_through
Tbr1	Klhdc10	0.000398452	0.02754192	0.838256149	7.454201155	12.53943857	CR	Tbr1_1	1	Klhdc10	passed_through
Tbr1	Mest	9.96E-06	0.001739792	3.177619006	6.211444344	19.51921953	CR	Tbr1_1	1	Mest	passed_through
Tbr1	Ptn	0.000887192	0.045864899	0.918723514	7.243834534	11.04933128	CR	Tbr1_1	1	Ptn	passed_through
Tbr1	Ssbp1	0.000193331	0.016294054	-1.059295881	7.159510521	13.89481788	CR	Tbr1_1	1	Ssbp1	passed_through
Tbr1	Gsdme	1.58E-05	0.002408574	-1.865217777	6.570573333	18.63930054	CR	Tbr1_1	1	Gsdme	passed_through
Tbr1	Pde1c	0.000512924	0.03196816	6.029774817	4.62183997	12.0680823	CR	Tbr1_1	1	Pde1c	passed_through
Tbr1	Nt5c3	0.000229681	0.018237803	-1.13891647	7.091385733	13.57121294	CR	Tbr1_1	1	Nt5c3	passed_through
Tbr1	Nap1l5	2.27E-06	0.000532127	1.769476191	7.009526068	22.35118292	CR	Tbr1_1	1	Nap1l5	passed_through
Tbr1	Lrrtm4	8.72E-09	4.93E-06	1.908555006	7.326806995	33.10714212	CR	Tbr1_1	1	Lrrtm4	passed_through
Tbr1	Tacr1	0.000123106	0.011947546	2.870625688	6.042015881	14.74449437	CR	Tbr1_1	1	Tacr1	passed_through
Tbr1	Mitf	3.79E-05	0.004859019	2.064772563	6.707739159	16.97228448	CR	Tbr1_1	1	Mitf	passed_through
Tbr1	Lrrn1	0.000164195	0.014682193	4.146040309	5.063139709	14.20200517	CR	Tbr1_1	1	Lrrn1	passed_through
Tbr1	Atp2b2	0.000850694	0.045408174	0.745594305	7.534948606	11.12723224	CR	Tbr1_1	1	Atp2b2	passed_through
Tbr1	Slc6a1	0.000141096	0.013161661	3.039395614	5.950557621	14.48745494	CR	Tbr1_1	1	Slc6a1	passed_through
Tbr1	Usp29	0.000706616	0.040172556	1.106554782	7.152393222	11.47176468	CR	Tbr1_1	1	Usp29	passed_through
Tbr1	Tmem91	0.000163291	0.014682193	6.149094841	4.612256816	14.21240433	CR	Tbr1_1	1	Tmem91	passed_through
Tbr1	Cebpg	3.24E-06	0.000690711	-0.929732133	7.637584456	21.67186495	CR	Tbr1_1	1	Cebpg	passed_through
Tbr1	Spty2d1	0.000599606	0.035561815	-4.553042934	5.246371639	11.77720035	CR	Tbr1_1	1	Spty2d1	passed_through
Tbr1	Nell1	0.000621568	0.036638181	2.182431944	6.070099059	11.71024963	CR	Tbr1_1	1	Nell1	passed_through
Tbr1	Slc17a6	1.56E-05	0.002408574	0.639563007	8.31630088	18.6630026	CR	Tbr1_1	1	Slc17a6	passed_through
Tbr1	Gm36696	1.63E-05	0.002443096	-4.771811387	5.314347428	18.58214734	CR	Tbr1_1	1	Gm36696	passed_through
Tbr1	Rgma	1.19E-05	0.001937975	-1.38297764	7.35783389	19.17915951	CR	Tbr1_1	1	Rgma	passed_through
Tbr1	Ntrk3	1.07E-08	5.73E-06	5.011603323	6.344773434	32.70202848	CR	Tbr1_1	1	Ntrk3	passed_through
Tbr1	Xylt1	5.29E-07	0.000153986	5.340591615	5.758524083	25.15549682	CR	Tbr1_1	1	Xylt1	passed_through
Tbr1	Htra1	0.000774136	0.042260802	1.545413314	6.444650032	11.30224031	CR	Tbr1_1	1	Htra1	passed_through
Tbr1	Adgra1	3.87E-08	1.54E-05	-4.11148128	6.223688932	30.21504811	CR	Tbr1_1	1	Adgra1	passed_through
Tbr1	Kndc1	1.28E-05	0.002047667	6.428501615	5.282003384	19.0420016	CR	Tbr1_1	1	Kndc1	passed_through
Tbr1	Ctxn1	4.62E-05	0.005619545	-0.476791575	8.252821975	16.5977555	CR	Tbr1_1	1	Ctxn1	passed_through
Tbr1	Sgcz	4.49E-13	7.19E-10	2.700258384	7.054174933	52.4150477	CR	Tbr1_1	1	Sgcz	passed_through
Tbr1	Tmem38a	3.53E-05	0.004649085	1.099476755	7.219046805	17.10747637	CR	Tbr1_1	1	Tmem38a	passed_through
Tbr1	Palm3	4.95E-05	0.005940382	-3.898859164	5.272799331	16.46862095	CR	Tbr1_1	1	Palm3	passed_through
Tbr1	Fbxw9	0.00030615	0.022980385	-1.240814388	6.949749002	13.03238747	CR	Tbr1_1	1	Fbxw9	passed_through
Tbr1	Calb2	1.23E-08	6.20E-06	0.991433692	8.113264031	32.44455893	CR	Tbr1_1	1	Calb2	passed_through
Tbr1	Cdh13	3.52E-08	1.47E-05	2.969784859	6.477835362	30.39746197	CR	Tbr1_1	1	Cdh13	passed_through
Tbr1	Gria4	0.000290511	0.022152632	0.465855514	8.284608292	13.13060338	CR	Tbr1_1	1	Gria4	passed_through
Tbr1	Gpr83	2.88E-10	2.77E-07	4.467643751	6.440360186	39.7520438	CR	Tbr1_1	1	Gpr83	passed_through
Tbr1	B3gat1	0.000450276	0.030005991	1.126346839	6.962373879	12.3110863	CR	Tbr1_1	1	B3gat1	passed_through
Tbr1	Sorl1	1.89E-06	0.000454766	3.054408547	6.316766164	22.70040469	CR	Tbr1_1	1	Sorl1	passed_through
Tbr1	AI593442	1.99E-13	3.82E-10	2.033524467	7.623337585	54.01439389	CR	Tbr1_1	1	AI593442	passed_through
Tbr1	Cib2	5.37E-06	0.001053602	-0.761495135	7.911912409	20.69940115	CR	Tbr1_1	1	Cib2	passed_through
Tbr1	Rsl24d1	0.000167569	0.014682193	-1.491591624	6.66150204	14.1637417	CR	Tbr1_1	1	Rsl24d1	passed_through
Tbr1	Rasgrf1	0.000168093	0.014682193	6.065849933	4.509933468	14.15785984	CR	Tbr1_1	1	Rasgrf1	passed_through
Tbr1	Stac	7.09E-06	0.001309357	2.871123598	6.091750532	20.1697583	CR	Tbr1_1	1	Stac	passed_through
Tbr1	Arpp21	7.96E-08	2.65E-05	1.784291528	7.157189389	28.81544699	CR	Tbr1_1	1	Arpp21	passed_through
Tbr1	Rgs17	0.000521465	0.032116916	1.969345872	6.098259675	12.03729706	CR	Tbr1_1	1	Rgs17	passed_through
Tbr1	Perp	0.000724209	0.040261262	-3.191282413	5.945975988	11.42606598	CR	Tbr1_1	1	Perp	passed_through
Tbr1	Ccn2	0.000722073	0.040261262	1.428705151	6.597611311	11.43155414	CR	Tbr1_1	1	Ccn2	passed_through
Tbr1	Sesn1	0.000508038	0.031903446	-0.741484656	7.581261211	12.08592904	CR	Tbr1_1	1	Sesn1	passed_through
Tbr1	Cd24a	0.000525566	0.032163296	-1.359584829	7.019376177	12.02269713	CR	Tbr1_1	1	Cd24a	passed_through
Tbr1	Man1a	0.000118658	0.011633344	5.131577204	5.633345944	14.81389224	CR	Tbr1_1	1	Man1a	passed_through
Tbr1	Unc5b	3.33E-15	1.34E-11	-2.803431542	7.031698663	62.06205579	CR	Tbr1_1	1	Unc5b	passed_through
Tbr1	1500009L16Rik	8.51E-05	0.009185452	-0.574627946	8.059901032	15.44178712	CR	Tbr1_1	1	1500009L16Rik	passed_through
Tbr1	Nr1h4	3.95E-06	0.000811931	3.085875223	6.164138478	21.28773591	CR	Tbr1_1	1	Nr1h4	passed_through
Tbr1	Slc17a8	1.12E-05	0.001879549	5.242098013	5.545446175	19.30343995	CR	Tbr1_1	1	Slc17a8	passed_through
Tbr1	Mgat4c	0.000392835	0.027506702	-0.585922327	7.889285665	12.56596674	CR	Tbr1_1	1	Mgat4c	passed_through
Tbr1	Ppm1h	0.000449599	0.030005991	1.357032091	6.748796429	12.31389598	CR	Tbr1_1	1	Ppm1h	passed_through
Tbr1	Nxph4	8.05E-05	0.008786171	-0.928297124	7.73964871	15.54715059	CR	Tbr1_1	1	Nxph4	passed_through
Tbr1	Nudcd3	0.000352948	0.025119416	-0.950236732	7.21642309	12.76615461	CR	Tbr1_1	1	Nudcd3	passed_through
Tbr1	Ramp3	0.000338517	0.024639948	2.637569804	5.97486482	12.84425373	CR	Tbr1_1	1	Ramp3	passed_through
Tbr1	Adcy1	7.31E-06	0.001325421	1.23081651	7.291631571	20.11000143	CR	Tbr1_1	1	Adcy1	passed_through
Tbr1	Igfbp3	0.000142652	0.013178836	4.452189078	4.881129016	14.46679909	CR	Tbr1_1	1	Igfbp3	passed_through
Tbr1	Ccdc85a	0.000461071	0.030020425	1.927417585	6.379824259	12.26687157	CR	Tbr1_1	1	Ccdc85a	passed_through
Tbr1	Plxdc1	0.000886595	0.045864899	4.163974766	5.460186569	11.05057954	CR	Tbr1_1	1	Plxdc1	passed_through
Tbr1	Plekhh3	0.000549763	0.033220886	6.096024034	4.652414094	11.93882033	CR	Tbr1_1	1	Plekhh3	passed_through
Tbr1	Rnf157	0.000380377	0.026872492	1.000436317	7.218363176	12.62620472	CR	Tbr1_1	1	Rnf157	passed_through
Tbr1	Dcxr	0.000548795	0.033220886	-2.715771279	6.322825773	11.94210224	CR	Tbr1_1	1	Dcxr	passed_through
Tbr1	Wdr35	3.38E-05	0.004505531	-1.864623469	6.681943917	17.19325265	CR	Tbr1_1	1	Wdr35	passed_through
Tbr1	Dgkb	1.70E-06	0.000434961	2.018578264	6.697938688	22.90724487	CR	Tbr1_1	1	Dgkb	passed_through
Tbr1	Etv1	0.000223508	0.018161866	4.569408423	5.060996517	13.62235957	CR	Tbr1_1	1	Etv1	passed_through
Tbr1	Lrfn5	0.00033683	0.024639948	0.583274242	8.005012597	12.85360539	CR	Tbr1_1	1	Lrfn5	passed_through
Tbr1	Fut8	0.000112161	0.011109731	2.946537339	6.036839619	14.92010777	CR	Tbr1_1	1	Fut8	passed_through
Tbr1	Nrxn3	6.59E-05	0.007451587	1.632760652	6.868601074	15.92442018	CR	Tbr1_1	1	Nrxn3	passed_through
Tbr1	Tmem196	0.000425628	0.029210226	6.191539064	4.727004123	12.41618968	CR	Tbr1_1	1	Tmem196	passed_through
Tbr1	Sox4	1.72E-06	0.000434961	-1.79540647	7.172245176	22.88455333	CR	Tbr1_1	1	Sox4	passed_through
Tbr1	Gmds	5.59E-05	0.006629029	1.4594541	6.812766568	16.2372008	CR	Tbr1_1	1	Gmds	passed_through
Tbr1	Dsp	5.54E-08	1.97E-05	-5.337672426	5.93681721	29.51727638	CR	Tbr1_1	1	Dsp	passed_through
Tbr1	Rnf182	2.66E-05	0.003700127	1.762201077	6.836969768	17.64849686	CR	Tbr1_1	1	Rnf182	passed_through
Tbr1	Dtnbp1	7.98E-08	2.65E-05	-1.208905542	7.572492079	28.8097853	CR	Tbr1_1	1	Dtnbp1	passed_through
Tbr1	Card19	0.000254381	0.019870684	-1.500561776	6.71667475	13.37956179	CR	Tbr1_1	1	Card19	passed_through
Tbr1	Sncb	0.000597421	0.035561815	0.525831696	8.116531638	11.78399656	CR	Tbr1_1	1	Sncb	passed_through
Tbr1	Aopep	0.000208376	0.017409398	-1.367912717	6.809809901	13.75400168	CR	Tbr1_1	1	Aopep	passed_through
Tbr1	Shisal2b	0.000150618	0.013782308	-5.28335508	5.305673468	14.36446006	CR	Tbr1_1	1	Shisal2b	passed_through
Tbr1	Hcn1	4.97E-08	1.84E-05	3.867518527	6.558921664	29.72773231	CR	Tbr1_1	1	Hcn1	passed_through
Tbr1	Ptprg	0.00039508	0.027506702	0.565760825	8.040083203	12.55532155	CR	Tbr1_1	1	Ptprg	passed_through
Tbr1	Cadps	4.01E-05	0.005065695	0.658642419	8.144782352	16.86806926	CR	Tbr1_1	1	Cadps	passed_through
Tbr1	Zfp503	5.97E-06	0.001147149	-1.648657276	6.818858061	20.4978716	CR	Tbr1_1	1	Zfp503	passed_through
Tbr1	4930428N03Rik	0.000349517	0.02506086	4.895829146	5.544056054	12.78442824	CR	Tbr1_1	1	4930428N03Rik	passed_through
Tbr1	Sh3bp5	0.00086055	0.045680482	2.235654975	6.106904863	11.10586746	CR	Tbr1_1	1	Sh3bp5	passed_through
Tbr1	Spryd7	1.98E-07	6.35E-05	2.080036474	7.012262838	27.04930962	CR	Tbr1_1	1	Spryd7	passed_through
Tbr1	Lifr	0.000172577	0.01493801	1.182278438	6.995899211	14.10833985	CR	Tbr1_1	1	Lifr	passed_through
Tbr1	Cdh12	0.000319725	0.023813293	4.658340845	5.479969256	12.95115202	CR	Tbr1_1	1	Cdh12	passed_through
Tbr1	Cdh18	6.00E-05	0.006866763	0.976717708	7.435440932	16.10157322	CR	Tbr1_1	1	Cdh18	passed_through
Tbr1	Asap1	1.66E-06	0.000434961	-1.241329489	7.233575836	22.94833506	CR	Tbr1_1	1	Asap1	passed_through
Tbr1	Efr3a	0.0008712	0.04574038	0.984287652	7.139756247	11.08305827	CR	Tbr1_1	1	Efr3a	passed_through
Tbr1	Mpst	0.000907862	0.046397523	1.065304246	7.006723412	11.00663811	CR	Tbr1_1	1	Mpst	passed_through
Tbr1	Wnt7b	2.41E-05	0.00351464	-0.861098756	7.629077613	17.83090124	CR	Tbr1_1	1	Wnt7b	passed_through
Tbr1	Gtse1	0.000228951	0.018237803	-3.247796072	5.888791648	13.57718569	CR	Tbr1_1	1	Gtse1	passed_through
Tbr1	Slc2a13	0.000788456	0.042321165	-0.581769333	7.879813815	11.26821204	CR	Tbr1_1	1	Slc2a13	passed_through
Tbr1	Sema5b	0.000442334	0.030005991	5.574594791	4.823231639	12.34430526	CR	Tbr1_1	1	Sema5b	passed_through
Tbr1	Cd200	0.000677657	0.039120404	-0.346630172	8.41658842	11.54954804	CR	Tbr1_1	1	Cd200	passed_through
Tbr1	Epha6	0.000273485	0.021021127	-2.193851946	6.150539828	13.24378799	CR	Tbr1_1	1	Epha6	passed_through
Tbr1	Epha3	0.00033448	0.024639948	-0.703076374	7.712090756	12.8667026	CR	Tbr1_1	1	Epha3	passed_through
Tbr1	Eva1c	9.37E-06	0.001667855	-3.499739841	5.986619862	19.63494975	CR	Tbr1_1	1	Eva1c	passed_through
Tbr1	Cbr3	3.29E-05	0.004475479	4.717381454	5.131226134	17.24126473	CR	Tbr1_1	1	Cbr3	passed_through
Tbr1	Pcp4	0.000303432	0.022955678	0.324571088	8.785789989	13.04909105	CR	Tbr1_1	1	Pcp4	passed_through
Tbr1	Smoc2	2.82E-06	0.000630821	2.811702339	6.302294906	21.93311601	CR	Tbr1_1	1	Smoc2	passed_through
Tbr1	Akain1	0.000887893	0.045864899	4.658921623	5.048828695	11.04786784	CR	Tbr1_1	1	Akain1	passed_through
Tbr1	Rell2	0.000784053	0.042321165	1.100645459	6.931233691	11.27860784	CR	Tbr1_1	1	Rell2	passed_through
Tbr1	Isoc1	0.000452838	0.030005991	-0.486969643	8.283492837	12.30049521	CR	Tbr1_1	1	Isoc1	passed_through
Tbr1	Chsy3	0.000500827	0.03165753	0.782736187	7.45278434	12.11258392	CR	Tbr1_1	1	Chsy3	passed_through
Tbr1	Dcc	0.000698433	0.039943705	0.377549616	8.382743652	11.49341262	CR	Tbr1_1	1	Dcc	passed_through
Tbr1	Snhg1	0.000936659	0.047615958	-0.822709605	7.410341238	10.9487682	CR	Tbr1_1	1	Snhg1	passed_through
Tbr1	Tmem132a	0.000111598	0.011109731	0.999402818	7.405678586	14.92959908	CR	Tbr1_1	1	Tmem132a	passed_through
Tbr1	Vldlr	9.86E-05	0.01017498	6.208995494	4.74585155	15.16361806	CR	Tbr1_1	1	Vldlr	passed_through
Tbr1	Cd274	1.06E-11	1.27E-08	-1.957242776	7.424929906	46.21992344	CR	Tbr1_1	1	Cd274	passed_through
Tbr1	Hectd2	3.76E-05	0.004859019	2.420464158	6.284443308	16.98991922	CR	Tbr1_1	1	Hectd2	passed_through
Tbr1	Crtac1	1.07E-14	2.57E-11	2.575632257	7.128694975	59.7644763	CR	Tbr1_1	1	Crtac1	passed_through
Tbr1	Sorcs3	2.64E-19	2.54E-15	4.039971616	7.092571343	80.69078449	CR	Tbr1_1	1	Sorcs3	passed_through
Tbr1	Gfra1	4.79E-09	2.87E-06	1.427190636	7.464576231	34.27476457	CR	Tbr1_1	1	Gfra1	passed_through
Tbr1	B630019K06Rik	6.68E-07	0.000188718	-1.182351844	7.477200686	24.70582233	CR	Tbr1_1	1	B630019K06Rik	passed_through
Tbr1	Gabra3	4.06E-05	0.005068605	6.568888898	4.881665382	16.84216927	CR	Tbr1_1	1	Gabra3	passed_through
Tbr1	Tmem47	0.000718087	0.040261262	0.791422182	7.510356778	11.44183896	CR	Tbr1_1	1	Tmem47	passed_through
Tbr1	Il1rapl1	0.00075395	0.041631903	0.603457479	8.042579832	11.35130444	CR	Tbr1_1	1	Il1rapl1	passed_through
Tbr1	Frmpd3	3.97E-06	0.000811931	2.57539986	6.308456373	21.2784244	CR	Tbr1_1	1	Frmpd3	passed_through
Tbr1	Tmem164	5.69E-05	0.006644929	-1.810646276	6.583471635	16.20413315	CR	Tbr1_1	1	Tmem164	passed_through
Tbr1	Trpc5	1.15E-05	0.001907938	5.362714421	5.681696814	19.24161286	CR	Tbr1_1	1	Trpc5	passed_through
Nr2f1	Kif26b	7.64E-06	0.018652671	-3.482815388	5.13291364	20.02618294	Excit_L6CT_CTX	Nr2f1_1	1	Kif26b	passed_through
Nr2f1	Clp1	3.96E-07	0.004832657	-4.670810937	4.557261563	25.7145699	Excit_L6CT_CTX	Nr2f1_1	1	Clp1	passed_through
Nr2f1	Ssh1	1.51E-05	0.023040343	-4.133327246	4.835082085	18.72521532	Excit_L6CT_CTX	Nr2f1_1	1	Ssh1	passed_through
Nr2f1	Galnt17	1.40E-05	0.023040343	1.498589204	6.108166357	18.87230291	Excit_L6CT_CTX	Nr2f1_1	1	Galnt17	passed_through
Nr2f1	Zfp646	4.16E-05	0.036235982	-5.268787728	4.006215571	16.79916319	Excit_L6CT_CTX	Nr2f1_1	1	Zfp646	passed_through
Nr2f1	Slc16a10	4.49E-05	0.036530045	3.884856082	4.61614475	16.65293204	Excit_L6CT_CTX	Nr2f1_1	1	Slc16a10	passed_through
Nr2f1	Tbata	3.55E-05	0.033301732	2.245752306	5.70826697	17.1001613	Excit_L6CT_CTX	Nr2f1_1	1	Tbata	passed_through
Nr2f1	Slc6a4	3.08E-05	0.032460245	-2.195254574	5.196939706	17.36751954	Excit_L6CT_CTX	Nr2f1_1	1	Slc6a4	passed_through
Nr2f1	Riok1	1.21E-06	0.007406432	2.556225605	5.3436898	23.55604881	Excit_L6CT_CTX	Nr2f1_1	1	Riok1	passed_through
Nr2f1	Dnaja3	5.78E-05	0.044070803	1.364380683	6.028199493	16.17487264	Excit_L6CT_CTX	Nr2f1_1	1	Dnaja3	passed_through
Nr2f1	D17H6S53E	2.93E-06	0.010077784	-8.433650841	4.002410018	21.86415143	Excit_L6CT_CTX	Nr2f1_1	1	D17H6S53E	passed_through
Nr2f1	Lpin2	2.26E-05	0.027587402	-0.662096417	7.121236301	17.95693575	Excit_L6CT_CTX	Nr2f1_1	1	Lpin2	passed_through
Nr2f1	Grp	3.19E-05	0.032460245	1.081144688	6.594050221	17.30084031	Excit_L6CT_CTX	Nr2f1_1	1	Grp	passed_through
Nr2f1	Mbd1	3.30E-06	0.010077784	3.545054252	5.790762949	21.63269399	Excit_L6CT_CTX	Nr2f1_1	1	Mbd1	passed_through
Nr2f1	Ctsf	1.35E-05	0.023040343	-1.796334968	5.861092799	18.93631416	Excit_L6CT_CTX	Nr2f1_1	1	Ctsf	passed_through
Nr2f1	Ebp	6.77E-05	0.0486251	2.357248103	6.157375722	15.87389137	Excit_L6CT_CTX	Nr2f1_1	1	Ebp	passed_through
