index,gene_symbol,gene_name,Ensembl_ID,trait,experiment,source,source_URL,FWER_signif,FDR0.05
487,GRIA3,"Glutamate receptor, ionotropic, AMPA 3",ENSG00000125675,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
488,GRIK2,glutamate ionotropic receptor kainate type subunit 2,ENSG00000164418,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
489,GRIN1,glutamate ionotropic receptor NMDA type subunit 1,ENSG00000176884,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
490,GRIN2A,"Glutamate receptor, ionotropic, N-methyl D-aspartate 2A",ENSG00000183454,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
491,GRIN2A,glutamate ionotropic receptor NMDA type subunit 2A,ENSG00000183454,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
492,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
493,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
494,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B,ENSG00000273079,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
495,GRIN2B,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
496,GRIN2B ,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
497,GRIN2B ,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
498,GRIN2B ,glutamate ionotropic receptor NMDA type subunit 2B ,ENSG00000273079,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
499,GRN,granulin precursor,ENSG00000030582,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
500,GSK3B,glycogen synthase kinase 3 beta,ENSG00000082701,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
501,H1-4,"H1.4 linker histone, cluster member",ENSG00000168298,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
502,H1-4,"H1.4 linker histone, cluster member",ENSG00000168298,NDD,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
503,H1-4,"H1.4 linker histone, cluster member",ENSG00000168298,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
504,H2AC6,H2A clustered histone 6 ,ENSG00000180573,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
505,H2AC6,H2A clustered histone 6,ENSG00000180573,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
506,H2AC8,H2A clustered histone 8,ENSG00000277075,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
507,H3-3A,H3.3 histone A,ENSG00000163041,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
508,H4C11,H4 clustered histone 11,ENSG00000197238,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
509,HAPSTR1,HUWE1 associated protein modifying stress responses,ENSG00000182831,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
510,HCN1,hyperpolarization activated cyclic nucleotide gated potassium channel 1,ENSG00000164588,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
511,HCN4,Hyperpolarization activated cyclic nucleotide-gated potassium channel 4,ENSG00000138622,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
512,HDAC2,histone deacetylase 2,ENSG00000196591,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
513,HDAC4,histone deacetylase 4,ENSG00000068024,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
514,HDAC8 ,histone deacetylase 8 ,ENSG00000147099,"NDD, XLDD",RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
515,HDAC8 ,histone deacetylase 8 ,ENSG00000147099,"NDD, XLDD",RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
516,HDLBP,high density lipoprotein binding protein,ENSG00000115677,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
517,HECTD1,HECT domain E3 ubiquitin protein ligase 1,ENSG00000092148,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
518,HECTD4,HECT domain E3 ubiquitin protein ligase 4,ENSG00000173064,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
519,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 ",ENSG00000138411,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
520,HECW2,"HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2",ENSG00000138411,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
521,HERC1,HECT and RLD domain containing E3 ubiquitin protein ligase family member 1,ENSG00000103657,SCZ ,RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,yes,yes
522,HIC2,HIC ZBTB transcriptional repressor 2,ENSG00000169635,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
523,HIVEP2,HIVEP zinc finger 2 ,ENSG00000010818,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
524,HIVEP2,HIVEP zinc finger 2,ENSG00000010818,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
525,HIVEP3,HIVEP zinc finger 3 ,ENSG00000127124,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
526,HK1,hexokinase 1,ENSG00000156515,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
527,HMGXB3,HMG-box containing 3 ,ENSG00000113716,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
528,HNF4A,hepatocyte nuclear factor 4 alpha,ENSG00000101076,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
529,HNRNPA2B1,heterogeneous nuclear ribonucleoprotein A2/B1,ENSG00000122566,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
530,HNRNPD,heterogeneous nuclear ribonucleoprotein D ,ENSG00000138668,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
531,HNRNPD,heterogeneous nuclear ribonucleoprotein D,ENSG00000138668,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
532,HNRNPH2,heterogeneous nuclear ribonucleoprotein H2 ,ENSG00000126945,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
533,HNRNPK,heterogeneous nuclear ribonucleoprotein K,ENSG00000165119,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
534,HNRNPU,heterogeneous nuclear ribonucleoprotein U ,ENSG00000153187,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
535,HNRNPU,heterogeneous nuclear ribonucleoprotein U,ENSG00000153187,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
536,HNRNPU ,heterogeneous nuclear ribonucleoprotein U ,ENSG00000153187,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
537,HNRNPU ,heterogeneous nuclear ribonucleoprotein U ,ENSG00000153187,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
538,HNRNPUL2,heterogeneous nuclear ribonucleoprotein U like 2,ENSG00000214753,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
539,HRAS,"HRas proto-oncogene, GTPase",ENSG00000276536,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
540,HSP90AB1,heat shock protein 90 alpha family class B member 1,ENSG00000096384,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
541,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 ",ENSG00000086758,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
542,HUWE1,"HECT, UBA and WWE domain containing E3 ubiquitin protein ligase 1 ",ENSG00000086758,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
543,ILF2,katanin catalytic subunit A1 like 2 ,ENSG00000167216,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
544,INF2,inverted formin 2,ENSG00000203485,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
545,INHBA,inhibin subunit beta A,ENSG00000122641,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
546,INO80D,INO80 complex subunit D,ENSG00000283510,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
547,INTS3,integrator complex subunit 3,ENSG00000262826,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
548,IQSEC2 ,IQ motif and Sec7 domain ArfGEF 2 ,ENSG00000124313,"NDD, XLDD",RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
549,IQSEC2 ,IQ motif and Sec7 domain ArfGEF 2 ,ENSG00000124313,"NDD, XLDD",RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,yes,yes
550,IRF2BPL,interferon regulatory factor 2 binding protein like ,ENSG00000119669,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
551,IRF2BPL,interferon regulatory factor 2 binding protein like ,ENSG00000119669,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
552,IRF2BPL,interferon regulatory factor 2 binding protein like,ENSG00000119669,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
553,IRF2BPL,interferon regulatory factor 2 binding protein like ,ENSG00000119669,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
554,ITGB4,integrin subunit beta 4 ,ENSG00000132470,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
555,ITPR1,"inositol 1,4,5-trisphosphate receptor type 1",ENSG00000150995,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
556,ITPR1 ,"inositol 1,4,5-trisphosphate receptor type 1 ",ENSG00000150995,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
557,ITPR1 ,"inositol 1,4,5-trisphosphate receptor type 1 ",ENSG00000150995,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
558,ITPR3,"inositol 1,4,5-trisphosphate receptor type 3",ENSG00000096433,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
559,ITSN1,intersectin 1,ENSG00000205726,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
560,JAG1,jagged canonical Notch ligand 1,ENSG00000101384,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
561,KANSL1,KAT8 regulatory NSL complex subunit 1 ,ENSG00000275867,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
562,KANSL1,KAT8 regulatory NSL complex subunit 1,ENSG00000275867,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
563,KANSL1 ,KAT8 regulatory NSL complex subunit 1 ,ENSG00000275867,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
564,KANSL1 ,KAT8 regulatory NSL complex subunit 1 ,ENSG00000275867,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
565,KAT5,lysine acetyltransferase 5,ENSG00000172977,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
566,KAT6A,lysine acetyltransferase 6A ,ENSG00000083168,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
567,KAT6A,lysine acetyltransferase 6A,ENSG00000083168,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
568,KAT6A ,lysine acetyltransferase 6A ,ENSG00000083168,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
569,KAT6A ,lysine acetyltransferase 6A ,ENSG00000083168,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
570,KAT6B,lysine acetyltransferase 6B ,ENSG00000281813,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
571,KAT6B,lysine acetyltransferase 6B,ENSG00000281813,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
572,KAT6B ,lysine acetyltransferase 6B ,ENSG00000281813,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
573,KAT6B ,lysine acetyltransferase 6B ,ENSG00000281813,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
574,KAT8,lysine acetyltransferase 8,ENSG00000103510,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
575,KATNAL2,interleukin enhancer binding factor 2 ,ENSG00000143621,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
576,KBTBD6,kelch repeat and BTB domain containing 6,ENSG00000165572,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
577,KBTBD7,kelch repeat and BTB domain containing 7,ENSG00000120696,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
578,KCNA1,potassium voltage-gated channel subfamily A member 1,ENSG00000111262,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
579,KCNA2,potassium voltage-gated channel subfamily A member 2,ENSG00000177301,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
580,KCNB1,potassium voltage-gated channel subfamily B member 1,ENSG00000158445,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
581,KCNB1,potassium voltage-gated channel subfamily B member 1 ,ENSG00000158445,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
582,KCNC1,potassium voltage-gated channel subfamily C member 1 ,ENSG00000129159,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
583,KCNC1,potassium voltage-gated channel subfamily C member 1,ENSG00000129159,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
584,KCND3,potassium voltage-gated channel subfamily D member 3 ,ENSG00000171385,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
585,KCND3,potassium voltage-gated channel subfamily D member 3,ENSG00000171385,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
586,KCNH1,potassium voltage-gated channel subfamily H member 1,ENSG00000143473,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
587,KCNH1 ,potassium voltage-gated channel subfamily H member 1 ,ENSG00000143473,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
588,KCNH1 ,potassium voltage-gated channel subfamily H member 1 ,ENSG00000143473,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
589,KCNH7,potassium voltage-gated channel subfamily H member 7,ENSG00000184611,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
590,KCNJ6,potassium inwardly rectifying channel subfamily J member 6 ,ENSG00000157542,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
591,KCNJ6,potassium inwardly rectifying channel subfamily J member 6,ENSG00000157542,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
592,KCNMA1,potassium calcium-activated channel subfamily M alpha 1,ENSG00000156113,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
593,KCNQ2,potassium voltage-gated channel subfamily Q member 2,ENSG00000281151,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
594,KCNQ2 ,potassium voltage-gated channel subfamily Q member 2 ,ENSG00000281151,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
595,KCNQ2 ,potassium voltage-gated channel subfamily Q member 2 ,ENSG00000281151,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
596,KCNQ3,potassium voltage-gated channel subfamily Q member 3 ,ENSG00000184156,NDD,RVAS,NDD_2020_Wang,https://pubmed.ncbi.nlm.nih.gov/33004838/,yes,yes
597,KCNQ3,potassium voltage-gated channel subfamily Q member 3,ENSG00000184156,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
598,KCNQ3,potassium voltage-gated channel subfamily Q member 3 ,ENSG00000184156,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
599,KCNQ3 ,potassium voltage-gated channel subfamily Q member 3 ,ENSG00000184156,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
600,KCNQ3 ,potassium voltage-gated channel subfamily Q member 3 ,ENSG00000184156,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
601,KCNQ3 ,potassium voltage-gated channel subfamily Q member 3 ,ENSG00000184156,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
602,KCNS3,potassium voltage-gated channel modifier subfamily S member 3 ,ENSG00000170745,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
603,KCNT1,potassium sodium-activated channel subfamily T member 1,ENSG00000107147,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
604,KCNT2,potassium sodium-activated channel subfamily T member 2,ENSG00000162687,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
605,KDM1A,lysine demethylase 1A,ENSG00000004487,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
606,KDM3B,lysine demethylase 3B,ENSG00000120733,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
607,KDM5B,lysine demethylase 5B ,ENSG00000117139,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,yes,Yes
608,KDM5B,lysine demethylase 5B,ENSG00000117139,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
609,KDM5B,lysine demethylase 5B ,ENSG00000117139,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
610,KDM5B ,lysine demethylase 5B ,ENSG00000117139,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
611,KDM5B ,lysine demethylase 5B ,ENSG00000117139,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
612,KDM5B ,lysine demethylase 5B ,ENSG00000117139,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
613,KDM5C,lysine demethylase 5C ,ENSG00000126012,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
614,KDM6A,lysine demethylase 6A ,ENSG00000147050,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
615,KDM6A,lysine demethylase 6A ,ENSG00000147050,NDD,RVAS,DDDX_2021,https://pubmed.ncbi.nlm.nih.gov/33504798/,no,yes
616,KDM6B,Lysine (K)-specific demethylase 6B,ENSG00000132510,"NDD, SCZ",RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,yes,yes
617,KDM6B,Lysine (K)-specific demethylase 6B,ENSG00000132510,"NDD, SCZ",RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
618,KDM6B,Lysine (K)-specific demethylase 6B,ENSG00000132510,"NDD, SCZ",RVAS,SCZ_SCHEMA_2022,https://pubmed.ncbi.nlm.nih.gov/35396579/,no,yes
619,KDM6B,Lysine (K)-specific demethylase 6B,ENSG00000132510,NDD,RVAS,2019_ASD_RuzzoE,https://pubmed.ncbi.nlm.nih.gov/31398340/,no,Yes
620,KDM6B,lysine demethylase 6B,ENSG00000132510,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
621,KDM6B,lysine demethylase 6B ,ENSG00000132510,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
622,KIAA0232,KIAA0232 ,ENSG00000170871,NDD,RVAS,ASD_2020_ASC_Satterstrom,https://pubmed.ncbi.nlm.nih.gov/31981491/,no,yes
623,KIDINS220,kinase D interacting substrate 220,ENSG00000134313,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
624,KIF11,kinesin family member 11 ,ENSG00000138160,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
625,KIF11,kinesin family member 11,ENSG00000138160,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
626,KIF1A,kinesin family member 1A,ENSG00000130294,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
627,KIF1A ,kinesin family member 1A ,ENSG00000130294,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,yes,yes
628,KIF1A ,kinesin family member 1A ,ENSG00000130294,NDD,RVAS,DDD_2017,https://pubmed.ncbi.nlm.nih.gov/28135719/,yes,yes
629,KIF1B,kinesin family member 1B,ENSG00000054523,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
630,KIF2A,kinesin family member 2A,ENSG00000068796,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
631,KIF5B,kinesin family member 5B,ENSG00000170759,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
632,KIF5C,kinesin family member 5C ,ENSG00000276734,NDD,RVAS,DD_2019_ASD_Coe,https://pubmed.ncbi.nlm.nih.gov/30559488/,no,yes
633,KIF5C,kinesin family member 5C,ENSG00000276734,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
634,KIF5C,kinesin family member 5C ,ENSG00000276734,NDD,RVAS,ASD_2022_MSSNG_Trost,https://pubmed.ncbi.nlm.nih.gov/36368308/,not reported,yes
635,KLF7,KLF transcription factor 7,ENSG00000118263,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
636,KLHDC3,kelch domain containing 3,ENSG00000124702,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
637,KLHL20,kelch like family member 20,ENSG00000076321,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,yes,yes
638,KLHL6,kelch like family member 6,ENSG00000172578,NDD,RVAS,ASD_2022_ASC_Fu,https://pubmed.ncbi.nlm.nih.gov/35982160/,no,yes
